Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Ethnicity,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Florida,12,45-49 years,45-49,Asian or PI,Male,M,2012,2012,Suppressed,18481,Suppressed
,Florida,12,45-49 years,45-49,Asian or PI,Male,M,2013,2013,Suppressed,19172,Suppressed
,Florida,12,45-49 years,45-49,Asian or PI,Male,M,2014,2014,Suppressed,19847,Suppressed
,Florida,12,45-49 years,45-49,Asian or PI,Male,M,2015,2015,Suppressed,20813,Suppressed
,Florida,12,45-49 years,45-49,Asian or PI,Male,M,2016,2016,Suppressed,21301,Suppressed
,Florida,12,45-49 years,45-49,Asian or PI,Male,M,2017,2017,Suppressed,22671,Suppressed
,Florida,12,45-49 years,45-49,Asian or PI,Male,M,2018,2018,Suppressed,23262,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,1999,1999,Suppressed,7725,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2000,2000,Suppressed,8366,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2001,2001,Suppressed,9244,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2002,2002,Suppressed,9846,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2003,2003,Suppressed,10370,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2004,2004,Suppressed,11009,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2005,2005,Suppressed,11817,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2006,2006,Suppressed,12508,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2007,2007,Suppressed,13255,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2008,2008,Suppressed,13941,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2009,2009,Suppressed,14553,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2010,2010,Suppressed,15019,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2011,2011,Suppressed,15625,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2012,2012,Suppressed,16109,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2013,2013,Suppressed,16647,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2014,2014,Suppressed,17640,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2015,2015,Suppressed,18347,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2016,2016,Suppressed,18920,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2017,2017,Suppressed,20126,Suppressed
,Florida,12,50-54 years,50-54,Asian or PI,Male,M,2018,2018,Suppressed,20181,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,1999,1999,Suppressed,5442,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2000,2000,Suppressed,5828,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2001,2001,Suppressed,6546,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2002,2002,Suppressed,7316,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2003,2003,Suppressed,8046,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2004,2004,Suppressed,8933,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2005,2005,Suppressed,9917,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2006,2006,Suppressed,10698,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2007,2007,Suppressed,11319,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2008,2008,Suppressed,11800,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2009,2009,Suppressed,12287,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2010,2010,Suppressed,12776,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2011,2011,Suppressed,13483,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2012,2012,Suppressed,14229,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2013,2013,Suppressed,14959,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2014,2014,Suppressed,15429,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2015,2015,Suppressed,16079,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2016,2016,Suppressed,16192,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2017,2017,Suppressed,16973,Suppressed
,Florida,12,55-59 years,55-59,Asian or PI,Male,M,2018,2018,Suppressed,17665,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,1999,1999,Suppressed,4191,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2000,2000,Suppressed,4606,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2001,2001,Suppressed,5108,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2002,2002,Suppressed,5599,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2003,2003,Suppressed,6073,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2004,2004,Suppressed,6465,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2005,2005,Suppressed,7007,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2006,2006,Suppressed,7662,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2007,2007,Suppressed,8359,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2008,2008,Suppressed,9001,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2009,2009,Suppressed,9724,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2010,2010,Suppressed,10255,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2011,2011,Suppressed,11130,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2012,2012,Suppressed,11729,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2013,2013,Suppressed,12313,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2014,2014,Suppressed,13114,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2015,2015,Suppressed,13692,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2016,2016,Suppressed,14224,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2017,2017,Suppressed,15299,Suppressed
,Florida,12,60-64 years ,60-64,Asian or PI,Male,M,2018,2018,Suppressed,15847,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,1999,1999,Suppressed,2961,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2000,2000,Suppressed,3155,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2001,2001,Suppressed,3571,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2002,2002,Suppressed,3979,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2003,2003,Suppressed,4442,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2004,2004,Suppressed,5049,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2005,2005,Suppressed,5662,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2006,2006,Suppressed,6071,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2007,2007,Suppressed,6500,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2008,2008,Suppressed,6928,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2009,2009,Suppressed,7189,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2010,2010,Suppressed,7452,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2011,2011,Suppressed,8098,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2012,2012,Suppressed,8924,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2013,2013,Suppressed,9623,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2014,2014,Suppressed,10708,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2015,2015,Suppressed,11744,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2016,2016,Suppressed,12176,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2017,2017,Suppressed,12888,Suppressed
,Florida,12,65-69 years,65-69,Asian or PI,Male,M,2018,2018,Suppressed,13323,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,1999,1999,Suppressed,2032,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2000,2000,Suppressed,2152,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2001,2001,Suppressed,2444,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2002,2002,Suppressed,2703,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2003,2003,Suppressed,3009,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2004,2004,Suppressed,3305,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2005,2005,Suppressed,3613,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2006,2006,Suppressed,4020,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2007,2007,Suppressed,4420,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2008,2008,Suppressed,4886,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2009,2009,Suppressed,5413,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2010,2010,Suppressed,5720,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2011,2011,Suppressed,6224,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2012,2012,Suppressed,6738,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2013,2013,Suppressed,7171,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2014,2014,Suppressed,7771,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2015,2015,Suppressed,8411,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2016,2016,Suppressed,8936,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2017,2017,Suppressed,9694,Suppressed
,Florida,12,70-74 years,70-74,Asian or PI,Male,M,2018,2018,Suppressed,10452,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,1999,1999,Suppressed,1147,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2000,2000,Suppressed,1295,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2001,2001,Suppressed,1460,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2002,2002,Suppressed,1568,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2003,2003,Suppressed,1728,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2004,2004,Suppressed,1923,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2005,2005,Suppressed,2158,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2006,2006,Suppressed,2354,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2007,2007,Suppressed,2591,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2008,2008,Suppressed,2819,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2009,2009,Suppressed,3019,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2010,2010,Suppressed,3188,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2011,2011,Suppressed,3800,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2012,2012,Suppressed,4230,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2013,2013,Suppressed,4788,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2014,2014,Suppressed,5358,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2015,2015,Suppressed,5973,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2016,2016,Suppressed,6266,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2017,2017,Suppressed,6745,Suppressed
,Florida,12,75-79 years,75-79,Asian or PI,Male,M,2018,2018,Suppressed,7120,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,1999,1999,Suppressed,554,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2000,2000,Suppressed,618,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2001,2001,Suppressed,716,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2002,2002,Suppressed,823,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2003,2003,Suppressed,931,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2004,2004,Suppressed,1059,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2005,2005,Suppressed,1153,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2006,2006,Suppressed,1234,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2007,2007,Suppressed,1325,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2008,2008,Suppressed,1464,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2009,2009,Suppressed,1571,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2010,2010,Suppressed,1670,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2011,2011,Suppressed,2052,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2012,2012,Suppressed,2317,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2013,2013,Suppressed,2543,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2014,2014,Suppressed,2896,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2015,2015,Suppressed,3180,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2016,2016,Suppressed,3615,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2017,2017,Suppressed,3930,Suppressed
,Florida,12,80-84 years,80-84,Asian or PI,Male,M,2018,2018,Suppressed,4365,Suppressed
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Florida,12,85-89 years,85-89,Asian or PI,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Florida,12,90-94 years,90-94,Asian or PI,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Florida,12,95-99 years,95-99,Asian or PI,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Florida,12,100+ years,100+,Asian or PI,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,1999,1999,Suppressed,8706,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2000,2000,Suppressed,9633,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2001,2001,Suppressed,10775,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2002,2002,Suppressed,11640,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2003,2003,Suppressed,12441,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2004,2004,Suppressed,13133,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2005,2005,Suppressed,13598,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2006,2006,Suppressed,14029,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2007,2007,Suppressed,14043,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2008,2008,Suppressed,13824,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2009,2009,Suppressed,13665,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2010,2010,Suppressed,13719,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2011,2011,Suppressed,14014,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2012,2012,Suppressed,14973,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2013,2013,Suppressed,15502,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2014,2014,Suppressed,16372,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2015,2015,Suppressed,17273,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2016,2016,Suppressed,18357,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2017,2017,Suppressed,19448,Suppressed
,Georgia,13,30-34 years,30-34,Asian or PI,Male,M,2018,2018,Suppressed,19908,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,1999,1999,Suppressed,8085,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2000,2000,Suppressed,8529,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2001,2001,Suppressed,9327,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2002,2002,Suppressed,9901,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2003,2003,Suppressed,10588,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2004,2004,Suppressed,11117,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2005,2005,Suppressed,11965,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2006,2006,Suppressed,13264,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2007,2007,Suppressed,14335,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2008,2008,Suppressed,15434,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2009,2009,Suppressed,15989,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2010,2010,Suppressed,16062,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2011,2011,Suppressed,16214,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2012,2012,Suppressed,16218,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2013,2013,Suppressed,15825,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2014,2014,Suppressed,16067,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2015,2015,Suppressed,16743,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2016,2016,Suppressed,16908,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2017,2017,Suppressed,18424,Suppressed
,Georgia,13,35-39 years,35-39,Asian or PI,Male,M,2018,2018,Suppressed,19681,Suppressed
,Georgia,13,40-44 years,40-44,Asian or PI,Male,M,1999,1999,Suppressed,7047,Suppressed
,Georgia,13,40-44 years,40-44,Asian or PI,Male,M,2000,2000,Suppressed,7524,Suppressed
,Georgia,13,40-44 years,40-44,Asian or PI,Male,M,2001,2001,Suppressed,8164,Suppressed
