Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Ethnicity,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Arkansas,5,90-94 years,90-94,Black,Female,F,2017,2017,15,Not Applicable,Not Applicable
,Arkansas,5,90-94 years,90-94,Black,Female,F,2018,2018,32,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2006,2006,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2007,2007,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2008,2008,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2009,2009,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2010,2010,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2011,2011,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2012,2012,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2013,2013,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2014,2014,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2015,2015,13,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2016,2016,17,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2017,2017,13,Not Applicable,Not Applicable
,Arkansas,5,95-99 years,95-99,Black,Female,F,2018,2018,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2006,2006,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2007,2007,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2008,2008,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2009,2009,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2010,2010,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2011,2011,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2012,2012,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2013,2013,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2014,2014,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2015,2015,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2016,2016,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2017,2017,Suppressed,Not Applicable,Not Applicable
,Arkansas,5,100+ years,100+,Black,Female,F,2018,2018,Suppressed,Not Applicable,Not Applicable
,California,6,30-34 years,30-34,Black,Female,F,1999,1999,Suppressed,94493,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2000,2000,Suppressed,91747,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2001,2001,Suppressed,90473,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2002,2002,Suppressed,88399,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2003,2003,Suppressed,85947,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2004,2004,Suppressed,83054,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2005,2005,Suppressed,78324,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2006,2006,Suppressed,74912,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2007,2007,Suppressed,73778,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2008,2008,Suppressed,73693,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2009,2009,Suppressed,75228,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2010,2010,Suppressed,76589,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2011,2011,Suppressed,78093,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2012,2012,Suppressed,79385,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2013,2013,Suppressed,80272,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2014,2014,Suppressed,81388,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2015,2015,Suppressed,82297,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2016,2016,Suppressed,83489,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2017,2017,Suppressed,85160,Suppressed
,California,6,30-34 years,30-34,Black,Female,F,2018,2018,Suppressed,87990,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,1999,1999,Suppressed,103185,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2000,2000,Suppressed,102154,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2001,2001,Suppressed,99414,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2002,2002,Suppressed,96218,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2003,2003,Suppressed,93002,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2004,2004,Suppressed,89832,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2005,2005,Suppressed,88093,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2006,2006,Suppressed,86782,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2007,2007,Suppressed,84288,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2008,2008,Suppressed,81678,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2009,2009,Suppressed,79094,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2010,2010,Suppressed,76103,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2011,2011,Suppressed,72982,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2012,2012,Suppressed,72804,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2013,2013,Suppressed,73439,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2014,2014,Suppressed,74976,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2015,2015,Suppressed,76702,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2016,2016,Suppressed,77669,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2017,2017,Suppressed,79008,Suppressed
,California,6,35-39 years,35-39,Black,Female,F,2018,2018,Suppressed,79691,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,1999,1999,Suppressed,93972,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2000,2000,Suppressed,95863,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2001,2001,Suppressed,97985,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2002,2002,Suppressed,98703,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2003,2003,Suppressed,98959,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2004,2004,Suppressed,98774,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2005,2005,Suppressed,96917,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2006,2006,Suppressed,94347,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2007,2007,Suppressed,90885,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2008,2008,Suppressed,87830,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2009,2009,Suppressed,84971,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2010,2010,Suppressed,84083,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2011,2011,Suppressed,83107,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2012,2012,Suppressed,81375,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2013,2013,Suppressed,79101,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2014,2014,Suppressed,77048,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2015,2015,Suppressed,74362,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2016,2016,Suppressed,71897,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2017,2017,Suppressed,71533,Suppressed
,California,6,40-44 years,40-44,Black,Female,F,2018,2018,Suppressed,72146,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,1999,1999,Suppressed,77458,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2000,2000,Suppressed,79629,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2001,2001,Suppressed,81895,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2002,2002,Suppressed,84871,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2003,2003,Suppressed,87310,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2004,2004,Suppressed,89427,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2005,2005,Suppressed,91757,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2006,2006,Suppressed,93089,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2007,2007,Suppressed,93461,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2008,2008,Suppressed,93470,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2009,2009,Suppressed,93358,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2010,2010,Suppressed,92423,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2011,2011,Suppressed,90011,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2012,2012,Suppressed,87848,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2013,2013,Suppressed,84919,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2014,2014,Suppressed,83063,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2015,2015,Suppressed,81645,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2016,2016,Suppressed,80504,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2017,2017,Suppressed,78908,Suppressed
,California,6,45-49 years,45-49,Black,Female,F,2018,2018,Suppressed,76605,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,1999,1999,Suppressed,62450,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2000,2000,Suppressed,65683,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2001,2001,Suppressed,70565,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2002,2002,Suppressed,71935,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2003,2003,Suppressed,73856,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2004,2004,Suppressed,75097,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2005,2005,Suppressed,76563,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2006,2006,Suppressed,78346,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2007,2007,Suppressed,81119,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2008,2008,Suppressed,83510,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2009,2009,Suppressed,85885,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2010,2010,Suppressed,88198,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2011,2011,Suppressed,89869,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2012,2012,Suppressed,90435,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2013,2013,Suppressed,90386,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2014,2014,Suppressed,90104,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2015,2015,Suppressed,88891,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2016,2016,Suppressed,86757,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2017,2017,Suppressed,84307,Suppressed
,California,6,50-54 years,50-54,Black,Female,F,2018,2018,Suppressed,81385,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,1999,1999,Suppressed,47680,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2000,2000,Suppressed,48705,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2001,2001,Suppressed,50111,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2002,2002,Suppressed,53378,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2003,2003,Suppressed,56189,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2004,2004,Suppressed,59466,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2005,2005,Suppressed,63236,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2006,2006,Suppressed,66742,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2007,2007,Suppressed,67425,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2008,2008,Suppressed,69143,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2009,2009,Suppressed,70509,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2010,2010,Suppressed,72145,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2011,2011,Suppressed,74571,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2012,2012,Suppressed,77789,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2013,2013,Suppressed,79956,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2014,2014,Suppressed,82260,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2015,2015,Suppressed,84459,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2016,2016,Suppressed,85530,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2017,2017,Suppressed,86141,Suppressed
,California,6,55-59 years,55-59,Black,Female,F,2018,2018,Suppressed,85821,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,1999,1999,Suppressed,39392,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2000,2000,Suppressed,40306,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2001,2001,Suppressed,41255,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2002,2002,Suppressed,42327,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2003,2003,Suppressed,43791,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2004,2004,Suppressed,44896,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2005,2005,Suppressed,45473,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2006,2006,Suppressed,46143,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2007,2007,Suppressed,48883,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2008,2008,Suppressed,51083,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2009,2009,Suppressed,54284,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2010,2010,Suppressed,57505,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2011,2011,Suppressed,61789,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2012,2012,Suppressed,63106,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2013,2013,Suppressed,64521,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2014,2014,Suppressed,66180,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2015,2015,Suppressed,68004,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2016,2016,Suppressed,69686,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2017,2017,Suppressed,72359,Suppressed
,California,6,60-64 years ,60-64,Black,Female,F,2018,2018,Suppressed,74266,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,1999,1999,Suppressed,32276,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2000,2000,Suppressed,32592,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2001,2001,Suppressed,33662,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2002,2002,Suppressed,34651,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2003,2003,Suppressed,35636,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2004,2004,Suppressed,36461,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2005,2005,Suppressed,37180,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2006,2006,Suppressed,37582,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2007,2007,Suppressed,38380,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2008,2008,Suppressed,39602,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2009,2009,Suppressed,40881,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2010,2010,Suppressed,41500,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2011,2011,Suppressed,42487,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2012,2012,Suppressed,45309,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2013,2013,Suppressed,47953,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2014,2014,Suppressed,50730,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2015,2015,Suppressed,53936,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2016,2016,Suppressed,56918,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2017,2017,Suppressed,57610,Suppressed
,California,6,65-69 years,65-69,Black,Female,F,2018,2018,15,58591,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,1999,1999,Suppressed,26328,Suppressed
,California,6,70-74 years,70-74,Black,Female,F,2000,2000,Suppressed,27008,Suppressed
,California,6,70-74 years,70-74,Black,Female,F,2001,2001,Suppressed,27168,Suppressed
,California,6,70-74 years,70-74,Black,Female,F,2002,2002,Suppressed,27181,Suppressed
,California,6,70-74 years,70-74,Black,Female,F,2003,2003,Suppressed,27689,Suppressed
,California,6,70-74 years,70-74,Black,Female,F,2004,2004,11,28368,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,2005,2005,13,28947,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,2006,2006,Suppressed,29494,Suppressed
,California,6,70-74 years,70-74,Black,Female,F,2007,2007,13,30188,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,2008,2008,16,30816,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,2009,2009,14,31625,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,2010,2010,17,32084,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,2011,2011,14,33384,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,2012,2012,22,34295,64.15
,California,6,70-74 years,70-74,Black,Female,F,2013,2013,30,35803,83.79
,California,6,70-74 years,70-74,Black,Female,F,2014,2014,21,37133,56.55
,California,6,70-74 years,70-74,Black,Female,F,2015,2015,27,38031,70.99
,California,6,70-74 years,70-74,Black,Female,F,2016,2016,26,38709,67.17
,California,6,70-74 years,70-74,Black,Female,F,2017,2017,17,40497,Unreliable
,California,6,70-74 years,70-74,Black,Female,F,2018,2018,29,42558,68.14
,California,6,75-79 years,75-79,Black,Female,F,1999,1999,20,21769,91.87
,California,6,75-79 years,75-79,Black,Female,F,2000,2000,17,21910,Unreliable
,California,6,75-79 years,75-79,Black,Female,F,2001,2001,20,22484,88.95
,California,6,75-79 years,75-79,Black,Female,F,2002,2002,20,22582,88.57
,California,6,75-79 years,75-79,Black,Female,F,2003,2003,27,22558,119.69
,California,6,75-79 years,75-79,Black,Female,F,2004,2004,36,22393,160.76
,California,6,75-79 years,75-79,Black,Female,F,2005,2005,26,22636,114.86
,California,6,75-79 years,75-79,Black,Female,F,2006,2006,28,22522,124.32
,California,6,75-79 years,75-79,Black,Female,F,2007,2007,33,22452,146.98
,California,6,75-79 years,75-79,Black,Female,F,2008,2008,36,22537,159.74
,California,6,75-79 years,75-79,Black,Female,F,2009,2009,33,23391,141.08
,California,6,75-79 years,75-79,Black,Female,F,2010,2010,33,23706,139.21
,California,6,75-79 years,75-79,Black,Female,F,2011,2011,40,24790,161.36
,California,6,75-79 years,75-79,Black,Female,F,2012,2012,37,25662,144.18
,California,6,75-79 years,75-79,Black,Female,F,2013,2013,45,26580,169.3
,California,6,75-79 years,75-79,Black,Female,F,2014,2014,54,27456,196.68
,California,6,75-79 years,75-79,Black,Female,F,2015,2015,54,28433,189.92
,California,6,75-79 years,75-79,Black,Female,F,2016,2016,48,29170,164.55
,California,6,75-79 years,75-79,Black,Female,F,2017,2017,72,29861,241.12
,California,6,75-79 years,75-79,Black,Female,F,2018,2018,68,31071,218.85
,California,6,80-84 years,80-84,Black,Female,F,1999,1999,24,14374,166.97
,California,6,80-84 years,80-84,Black,Female,F,2000,2000,41,14717,278.59
,California,6,80-84 years,80-84,Black,Female,F,2001,2001,39,15166,257.15
,California,6,80-84 years,80-84,Black,Female,F,2002,2002,35,15498,225.84
,California,6,80-84 years,80-84,Black,Female,F,2003,2003,46,15768,291.73
,California,6,80-84 years,80-84,Black,Female,F,2004,2004,63,16033,392.94
,California,6,80-84 years,80-84,Black,Female,F,2005,2005,59,16275,362.52
,California,6,80-84 years,80-84,Black,Female,F,2006,2006,50,16407,304.75
,California,6,80-84 years,80-84,Black,Female,F,2007,2007,57,16563,344.14
,California,6,80-84 years,80-84,Black,Female,F,2008,2008,63,16585,379.86
,California,6,80-84 years,80-84,Black,Female,F,2009,2009,69,16744,412.09
,California,6,80-84 years,80-84,Black,Female,F,2010,2010,55,17013,323.28
,California,6,80-84 years,80-84,Black,Female,F,2011,2011,68,17347,392
,California,6,80-84 years,80-84,Black,Female,F,2012,2012,63,17377,362.55
,California,6,80-84 years,80-84,Black,Female,F,2013,2013,77,18115,425.06
,California,6,80-84 years,80-84,Black,Female,F,2014,2014,81,18834,430.07
,California,6,80-84 years,80-84,Black,Female,F,2015,2015,84,19509,430.57
,California,6,80-84 years,80-84,Black,Female,F,2016,2016,105,20224,519.19
,California,6,80-84 years,80-84,Black,Female,F,2017,2017,107,20771,515.14
,California,6,80-84 years,80-84,Black,Female,F,2018,2018,114,21467,531.05
,California,6,85-89 years,85-89,Black,Female,F,1999,1999,35,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2000,2000,32,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2001,2001,26,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2002,2002,63,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2003,2003,63,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2004,2004,56,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2005,2005,69,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2006,2006,55,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2007,2007,43,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2008,2008,86,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2009,2009,88,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2010,2010,98,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2011,2011,120,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2012,2012,120,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2013,2013,94,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2014,2014,98,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2015,2015,153,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2016,2016,139,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2017,2017,153,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Black,Female,F,2018,2018,151,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,1999,1999,17,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2000,2000,17,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2001,2001,28,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2002,2002,27,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2003,2003,36,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2004,2004,51,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2005,2005,52,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2006,2006,56,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2007,2007,58,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2008,2008,79,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2009,2009,71,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2010,2010,77,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2011,2011,86,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2012,2012,90,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2013,2013,111,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2014,2014,105,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2015,2015,138,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2016,2016,133,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2017,2017,137,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Black,Female,F,2018,2018,139,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,1999,1999,13,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2001,2001,24,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2002,2002,17,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2003,2003,15,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2004,2004,20,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2005,2005,41,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2006,2006,26,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2007,2007,40,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2008,2008,46,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2009,2009,30,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Black,Female,F,2010,2010,31,Not Applicable,Not Applicable
