Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Ethnicity,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,California,6,45-49 years,45-49,Asian or PI,Female,F,2010,2010,Suppressed,210321,Suppressed
,California,6,45-49 years,45-49,Asian or PI,Female,F,2011,2011,Suppressed,211872,Suppressed
,California,6,45-49 years,45-49,Asian or PI,Female,F,2012,2012,Suppressed,214165,Suppressed
,California,6,45-49 years,45-49,Asian or PI,Female,F,2013,2013,Suppressed,215363,Suppressed
,California,6,45-49 years,45-49,Asian or PI,Female,F,2014,2014,Suppressed,221089,Suppressed
,California,6,45-49 years,45-49,Asian or PI,Female,F,2015,2015,Suppressed,228659,Suppressed
,California,6,45-49 years,45-49,Asian or PI,Female,F,2016,2016,Suppressed,232816,Suppressed
,California,6,45-49 years,45-49,Asian or PI,Female,F,2017,2017,Suppressed,243403,Suppressed
,California,6,45-49 years,45-49,Asian or PI,Female,F,2018,2018,Suppressed,246448,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,1999,1999,Suppressed,123323,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2000,2000,Suppressed,131893,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2001,2001,Suppressed,145429,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2002,2002,Suppressed,153065,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2003,2003,Suppressed,160523,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2004,2004,Suppressed,167006,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2005,2005,Suppressed,172746,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2006,2006,Suppressed,180535,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2007,2007,Suppressed,187008,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2008,2008,Suppressed,192864,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2009,2009,Suppressed,197346,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2010,2010,Suppressed,201313,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2011,2011,Suppressed,203391,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2012,2012,Suppressed,207017,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2013,2013,Suppressed,212140,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2014,2014,Suppressed,219945,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2015,2015,Suppressed,222097,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2016,2016,Suppressed,220079,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2017,2017,Suppressed,222940,Suppressed
,California,6,50-54 years,50-54,Asian or PI,Female,F,2018,2018,Suppressed,220933,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,1999,1999,Suppressed,86325,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2000,2000,Suppressed,90213,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2001,2001,Suppressed,97725,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2002,2002,Suppressed,106976,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2003,2003,Suppressed,118076,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2004,2004,Suppressed,129528,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2005,2005,Suppressed,142619,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2006,2006,Suppressed,153192,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2007,2007,Suppressed,160551,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2008,2008,Suppressed,167925,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2009,2009,Suppressed,174497,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2010,2010,Suppressed,178684,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2011,2011,Suppressed,186879,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2012,2012,Suppressed,193973,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2013,2013,Suppressed,200297,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2014,2014,Suppressed,206623,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2015,2015,Suppressed,212494,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2016,2016,Suppressed,211803,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2017,2017,Suppressed,217019,Suppressed
,California,6,55-59 years,55-59,Asian or PI,Female,F,2018,2018,Suppressed,218180,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,1999,1999,Suppressed,74024,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2000,2000,Suppressed,76220,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2001,2001,Suppressed,80714,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2002,2002,Suppressed,84536,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2003,2003,Suppressed,88180,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2004,2004,Suppressed,93136,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2005,2005,Suppressed,98085,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2006,2006,Suppressed,103659,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2007,2007,Suppressed,112733,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2008,2008,Suppressed,123801,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2009,2009,Suppressed,135404,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2010,2010,Suppressed,145645,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2011,2011,Suppressed,157979,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2012,2012,Suppressed,165727,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2013,2013,Suppressed,172803,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2014,2014,Suppressed,180841,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2015,2015,Suppressed,187866,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2016,2016,Suppressed,192749,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2017,2017,Suppressed,200906,Suppressed
,California,6,60-64 years ,60-64,Asian or PI,Female,F,2018,2018,Suppressed,203983,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,1999,1999,Suppressed,67391,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2000,2000,Suppressed,68103,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2001,2001,Suppressed,71127,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2002,2002,Suppressed,74064,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2003,2003,Suppressed,76347,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2004,2004,Suppressed,78403,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2005,2005,Suppressed,81653,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2006,2006,Suppressed,84620,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2007,2007,Suppressed,88252,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2008,2008,Suppressed,91716,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2009,2009,Suppressed,96814,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2010,2010,Suppressed,100250,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2011,2011,Suppressed,106596,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2012,2012,Suppressed,116271,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2013,2013,Suppressed,128059,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2014,2014,Suppressed,141096,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2015,2015,Suppressed,154215,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2016,2016,Suppressed,162251,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2017,2017,Suppressed,170174,Suppressed
,California,6,65-69 years,65-69,Asian or PI,Female,F,2018,2018,12,174913,Unreliable
,California,6,70-74 years,70-74,Asian or PI,Female,F,1999,1999,Suppressed,56867,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2000,2000,Suppressed,58772,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2001,2001,Suppressed,61624,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2002,2002,Suppressed,63280,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2003,2003,10,65519,Unreliable
,California,6,70-74 years,70-74,Asian or PI,Female,F,2004,2004,Suppressed,67478,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2005,2005,Suppressed,69352,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2006,2006,Suppressed,71354,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2007,2007,Suppressed,74109,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2008,2008,11,76506,Unreliable
,California,6,70-74 years,70-74,Asian or PI,Female,F,2009,2009,Suppressed,78489,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2010,2010,Suppressed,80926,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2011,2011,Suppressed,84866,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2012,2012,13,88899,Unreliable
,California,6,70-74 years,70-74,Asian or PI,Female,F,2013,2013,14,92162,Unreliable
,California,6,70-74 years,70-74,Asian or PI,Female,F,2014,2014,Suppressed,98363,Suppressed
,California,6,70-74 years,70-74,Asian or PI,Female,F,2015,2015,16,104145,Unreliable
,California,6,70-74 years,70-74,Asian or PI,Female,F,2016,2016,16,108355,Unreliable
,California,6,70-74 years,70-74,Asian or PI,Female,F,2017,2017,14,118328,Unreliable
,California,6,70-74 years,70-74,Asian or PI,Female,F,2018,2018,16,128030,Unreliable
,California,6,75-79 years,75-79,Asian or PI,Female,F,1999,1999,Suppressed,40270,Suppressed
,California,6,75-79 years,75-79,Asian or PI,Female,F,2000,2000,Suppressed,42414,Suppressed
,California,6,75-79 years,75-79,Asian or PI,Female,F,2001,2001,Suppressed,46224,Suppressed
,California,6,75-79 years,75-79,Asian or PI,Female,F,2002,2002,11,48901,Unreliable
,California,6,75-79 years,75-79,Asian or PI,Female,F,2003,2003,15,51276,Unreliable
,California,6,75-79 years,75-79,Asian or PI,Female,F,2004,2004,17,53507,Unreliable
,California,6,75-79 years,75-79,Asian or PI,Female,F,2005,2005,16,55948,Unreliable
,California,6,75-79 years,75-79,Asian or PI,Female,F,2006,2006,20,57530,34.76
,California,6,75-79 years,75-79,Asian or PI,Female,F,2007,2007,15,58973,Unreliable
,California,6,75-79 years,75-79,Asian or PI,Female,F,2008,2008,24,61120,39.27
,California,6,75-79 years,75-79,Asian or PI,Female,F,2009,2009,24,62910,38.15
,California,6,75-79 years,75-79,Asian or PI,Female,F,2010,2010,30,64110,46.79
,California,6,75-79 years,75-79,Asian or PI,Female,F,2011,2011,25,66513,37.59
,California,6,75-79 years,75-79,Asian or PI,Female,F,2012,2012,40,69624,57.45
,California,6,75-79 years,75-79,Asian or PI,Female,F,2013,2013,36,72279,49.81
,California,6,75-79 years,75-79,Asian or PI,Female,F,2014,2014,36,75963,47.39
,California,6,75-79 years,75-79,Asian or PI,Female,F,2015,2015,30,79818,37.59
,California,6,75-79 years,75-79,Asian or PI,Female,F,2016,2016,57,82014,69.5
,California,6,75-79 years,75-79,Asian or PI,Female,F,2017,2017,46,86059,53.45
,California,6,75-79 years,75-79,Asian or PI,Female,F,2018,2018,52,88029,59.07
,California,6,80-84 years,80-84,Asian or PI,Female,F,1999,1999,13,23075,Unreliable
,California,6,80-84 years,80-84,Asian or PI,Female,F,2000,2000,12,24559,Unreliable
,California,6,80-84 years,80-84,Asian or PI,Female,F,2001,2001,14,27432,Unreliable
,California,6,80-84 years,80-84,Asian or PI,Female,F,2002,2002,18,29851,Unreliable
,California,6,80-84 years,80-84,Asian or PI,Female,F,2003,2003,15,32530,Unreliable
,California,6,80-84 years,80-84,Asian or PI,Female,F,2004,2004,36,35016,102.81
,California,6,80-84 years,80-84,Asian or PI,Female,F,2005,2005,31,37310,83.09
,California,6,80-84 years,80-84,Asian or PI,Female,F,2006,2006,40,39724,100.69
,California,6,80-84 years,80-84,Asian or PI,Female,F,2007,2007,38,41881,90.73
,California,6,80-84 years,80-84,Asian or PI,Female,F,2008,2008,57,43830,130.05
,California,6,80-84 years,80-84,Asian or PI,Female,F,2009,2009,63,45619,138.1
,California,6,80-84 years,80-84,Asian or PI,Female,F,2010,2010,82,47179,173.81
,California,6,80-84 years,80-84,Asian or PI,Female,F,2011,2011,78,49806,156.61
,California,6,80-84 years,80-84,Asian or PI,Female,F,2012,2012,71,51762,137.17
,California,6,80-84 years,80-84,Asian or PI,Female,F,2013,2013,76,54265,140.05
,California,6,80-84 years,80-84,Asian or PI,Female,F,2014,2014,89,56850,156.55
,California,6,80-84 years,80-84,Asian or PI,Female,F,2015,2015,92,58780,156.52
,California,6,80-84 years,80-84,Asian or PI,Female,F,2016,2016,102,60390,168.9
,California,6,80-84 years,80-84,Asian or PI,Female,F,2017,2017,111,63238,175.53
,California,6,80-84 years,80-84,Asian or PI,Female,F,2018,2018,133,65046,204.47
,California,6,85-89 years,85-89,Asian or PI,Female,F,1999,1999,10,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2000,2000,15,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2001,2001,21,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2002,2002,25,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2003,2003,33,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2004,2004,37,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2005,2005,53,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2006,2006,55,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2007,2007,57,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2008,2008,86,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2009,2009,99,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2010,2010,145,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2011,2011,130,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2012,2012,124,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2013,2013,146,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2014,2014,165,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2015,2015,201,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2016,2016,207,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2017,2017,219,Not Applicable,Not Applicable
,California,6,85-89 years,85-89,Asian or PI,Female,F,2018,2018,267,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,1999,1999,12,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2000,2000,18,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2001,2001,17,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2002,2002,18,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2003,2003,21,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2004,2004,31,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2005,2005,42,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2006,2006,62,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2007,2007,63,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2008,2008,75,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2009,2009,86,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2010,2010,77,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2011,2011,116,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2012,2012,149,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2013,2013,151,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2014,2014,169,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2015,2015,246,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2016,2016,272,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2017,2017,277,Not Applicable,Not Applicable
,California,6,90-94 years,90-94,Asian or PI,Female,F,2018,2018,279,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2005,2005,23,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2006,2006,21,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2007,2007,34,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2008,2008,41,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2009,2009,45,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2010,2010,50,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2011,2011,70,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2012,2012,93,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2013,2013,83,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2014,2014,113,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2015,2015,133,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2016,2016,180,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2017,2017,183,Not Applicable,Not Applicable
,California,6,95-99 years,95-99,Asian or PI,Female,F,2018,2018,179,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2006,2006,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2007,2007,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2008,2008,17,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2009,2009,Suppressed,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2010,2010,10,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2011,2011,20,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2012,2012,25,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2013,2013,16,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2014,2014,29,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2015,2015,38,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2016,2016,33,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2017,2017,60,Not Applicable,Not Applicable
,California,6,100+ years,100+,Asian or PI,Female,F,2018,2018,53,Not Applicable,Not Applicable
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,1999,1999,Suppressed,5100,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2000,2000,Suppressed,5404,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2001,2001,Suppressed,5898,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2002,2002,Suppressed,6296,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2003,2003,Suppressed,6562,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2004,2004,Suppressed,6742,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2005,2005,Suppressed,7031,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2006,2006,Suppressed,7206,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2007,2007,Suppressed,7241,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2008,2008,Suppressed,7206,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2009,2009,Suppressed,7413,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2010,2010,Suppressed,7361,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2011,2011,Suppressed,7542,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2012,2012,Suppressed,7910,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2013,2013,Suppressed,8269,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2014,2014,Suppressed,8790,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2015,2015,Suppressed,9392,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2016,2016,Suppressed,9307,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2017,2017,Suppressed,10000,Suppressed
,Colorado,8,30-34 years,30-34,Asian or PI,Female,F,2018,2018,Suppressed,10760,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,1999,1999,Suppressed,4780,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2000,2000,Suppressed,4977,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2001,2001,Suppressed,5368,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2002,2002,Suppressed,5573,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2003,2003,Suppressed,5781,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2004,2004,Suppressed,6027,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2005,2005,Suppressed,6355,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2006,2006,Suppressed,6681,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2007,2007,Suppressed,7148,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2008,2008,Suppressed,7549,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2009,2009,Suppressed,7749,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2010,2010,Suppressed,8003,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2011,2011,Suppressed,8132,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2012,2012,Suppressed,8118,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2013,2013,Suppressed,8062,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2014,2014,Suppressed,8267,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2015,2015,Suppressed,8530,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2016,2016,Suppressed,8626,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2017,2017,Suppressed,9236,Suppressed
,Colorado,8,35-39 years,35-39,Asian or PI,Female,F,2018,2018,Suppressed,9886,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,1999,1999,Suppressed,4645,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2000,2000,Suppressed,4741,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2001,2001,Suppressed,4899,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2002,2002,Suppressed,5049,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2003,2003,Suppressed,5223,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2004,2004,Suppressed,5339,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2005,2005,Suppressed,5546,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2006,2006,Suppressed,5812,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2007,2007,Suppressed,5969,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2008,2008,Suppressed,6235,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2009,2009,Suppressed,6531,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2010,2010,Suppressed,6802,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2011,2011,Suppressed,7185,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2012,2012,Suppressed,7682,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2013,2013,Suppressed,8151,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2014,2014,Suppressed,8498,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2015,2015,Suppressed,8801,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2016,2016,Suppressed,8827,Suppressed
,Colorado,8,40-44 years,40-44,Asian or PI,Female,F,2017,2017,Suppressed,8946,Suppressed
